src_selfies,tgt_selfies,src_qed,tgt_qed,src_smiles,tgt_smiles,pair_similarity
[C][C@@H1][C][C@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][N][Ring1][N][C][=Branch1][C][=O][N][C][C][C][C][C][NH1+1][Branch1][C][C][C][C][Ring1][#Branch1],[C][N][C][=N][C][Branch2][Ring1][=Branch2][C][N][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][Ring2][Ring1][Branch1],0.8582849766350188,0.9430611318419699,C[C@@H]1C[C@H](c2ccc(F)cc2)CN1C(=O)NCCC1CC[NH+](C)CC1,Cn1cnc(CNC(=O)N2CCC[C@H]2c2ccc(F)cc2)n1,0.36764705882352944
[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][C][=C][Ring2][Ring1][Ring2][Cl],[C][C][=C][N][=C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Cl][S][Ring2][Ring1][Ring1],0.8584619089025235,0.9368476662481425,COc1ccc(N[C@H](C)C(=O)Nc2cc(F)ccc2C)cc1Cl,Cc1cnc(NC(=O)[C@H](C)Oc2ccc(F)cc2Cl)s1,0.4153846153846154
[O][=C][Branch2][Ring1][=Branch2][N][C][=N][C][Branch1][#C][C][S][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][S][Ring1][#C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2],[N][C][=Branch1][C][=O][C][C][=C][S][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][F][=N][Ring1][S],0.6212047163134722,0.9072065914117632,O=C(Nc1nc(CSCc2ccc(F)cc2)cs1)c1ccc(F)c(F)c1,NC(=O)Cc1csc(NC(=O)c2cc(Cl)ccc2F)n1,0.43548387096774194
[C][C][C][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1],[C][C][C][NH1+1][C][C][C][N][Branch1][S][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring2][Ring1][C],0.6403963351415438,0.8590000023433648,CCCCNC(=O)C(=O)Nc1c(C)cccc1C(=O)N1CCCC1,CCC[NH+]1CCCN(C(=O)NCc2ccccc2C)CC1,0.359375
[C][C][O][C][=Branch1][C][=O][C][S][C][Branch1][S][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=N][C][=Ring1][S][C],[C][C][O][C][=Branch1][C][=O][C][S][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][C][=Ring2][Ring1][Ring1][C],0.6672217474953328,0.7449727502129988,CCOC(=O)c1sc(NC(=O)c2ccccc2SC)nc1C,CCOC(=O)c1sc(NC(=O)CS(=O)(=O)c2ccc(Cl)cc2)nc1C,0.4838709677419355
[C][O][C][C][=C][C][=C][C][Branch1][S][C][=Branch1][C][=O][O][C][C@H1][C][C][Ring1][Ring1][Branch1][C][Cl][Cl][=C][Ring1][#C],[C][NH1+1][Branch2][Ring1][Ring1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0.6166292335688475,0.8296443335666925,COCc1cccc(C(=O)OC[C@H]2CC2(Cl)Cl)c1,C[NH+](CCOC(=O)c1cccc(Cl)c1)Cc1ccccc1,0.41818181818181815
[C][C@@H1][Branch1][#C][C][N][C][=Branch1][C][=O][N][C][C][C@@H1][Branch1][C][C][O][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],[C][C][Branch1][C][C][C@@H1][Branch1][=N][O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1],0.7226253748265586,0.8689524191838234,C[C@@H](O)CCNC(=O)NC[C@H](C)Oc1cccc(Cl)c1,CC(C)[C@@H](Oc1cccc(Cl)c1)C(=O)N[C@H](C)c1ccncc1,0.4067796610169492
[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][S],[O][=C][Branch1][#Branch2][N][C][C@H1][C][C][C][O][Ring1][Branch1][C][=C][C][=C][Branch1][P][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][S],0.775068569895378,0.866410971736118,COC(=O)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1,O=C(NC[C@H]1CCCO1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,0.35
[C][C][=C][C][=C][C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch1][#C][C][=C][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][Ring1][S][=C][Ring2][Ring1][=Branch2][C],[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][Ring1][O][=C][Ring2][Ring1][Ring2],0.7638400500224753,0.8877976226803712,Cc1cccc(NC(=O)[C@H]2CCCN(c3cnc4ccccc4n3)C2)c1C,CC(=O)Nc1cccc(NC(=O)[C@H]2CCCN(C(=O)N(C)C)C2)c1,0.35714285714285715
[C][=C][Branch1][C][C][C][C][=C][Branch1][C][C][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][NH1][C][Ring1][=C][=O],[C][C][=N][C][Branch1][C][C][=C][Branch2][Ring1][=Branch2][C][C][=Branch1][C][=O][N][Branch1][C][C][C@@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][NH1][Ring2][Ring1][=Branch1],0.8706906126619078,0.9406463695429276,C=C(C)Cc1c(C)nc(-c2ccc(Cl)cc2)[nH]c1=O,Cc1nc(C)c(CC(=O)N(C)[C@@H](C)c2ccc(F)cc2)c(=O)[nH]1,0.35
[O][=C][Branch2][Ring1][#Branch1][N][C][C][O][C][=Branch1][C][=O][C@H1][C][C@@H1][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][C][=N][C][=C][Ring1][=Branch1],[C][C@H1][C][C@H1][Branch1][C][C][C][C][N][Ring1][#Branch1][C][=Branch1][C][=O][C@@H1][C][C@@H1][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],0.6459929262283549,0.8035072033604684,O=C(NCCOC(=O)[C@H]1C[C@@H]1c1ccccc1Cl)c1ccncc1,C[C@@H]1CCN(C(=O)[C@@H]2C[C@@H]2c2ccccc2Cl)[C@@H](C)C1,0.359375
[C][C][C][=C][C][=C][N][=C][Branch1][S][N][C][=Branch1][C][=O][N][C][C@@H1][C][S][C][C][S][Ring1][=Branch1][S][C][Ring1][S][=C][Ring2][Ring1][Ring2],[C][C][C][=C][C][=C][N][=C][Branch1][=C][N][C][=Branch1][C][=O][C@@H1][C][C][O][C@H1][Ring1][Branch1][C][S][C][Ring1][=C][=C][Ring2][Ring1][C],0.8770375488411449,0.9439451567347658,CCc1ccc2nc(NC(=O)NC[C@@H]3CSCCS3)sc2c1,CCc1ccc2nc(NC(=O)[C@@H]3CCO[C@H]3C)sc2c1,0.5076923076923077
[C][C][=C][C][=C][Branch2][Ring2][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][P][C],[C][C][Branch1][C][C][C@@H1][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][N][N][C][C][O][C][C][Ring1][=Branch1],0.5434127716349425,0.8211491699017449,Cc1ccc(S(=O)(=O)N2CCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3ccco3)CC2)cc1C,CC(C)[C@@H](NC(=O)c1ccco1)C(=O)NN1CCOCC1,0.36619718309859156
[C][C][C][C][C@H1][Branch2][Ring1][Ring1][NH2+1][C@H1][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C@@H1][Ring1][=Branch2][C][C][C][Branch1][C][N][=O],[C][C][C@@H1][C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][C][C@H1][Ring1][O][NH2+1][C@@H1][Branch1][C][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2],0.702138996290929,0.9017113534189792,CCCC[C@H]([NH2+][C@H]1CCN(C(C)=O)C[C@@H]1CC)C(N)=O,CC[C@@H]1CN(C(=O)C2CC2)CC[C@H]1[NH2+][C@@H](C)c1ccc(C#N)cc1,0.38095238095238093
[C][C@@H1][Branch2][Ring1][P][C][N][C][=Branch1][C][=O][C][C][C][N][Branch1][P][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][C][Ring1][S][NH1+1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],[C][C][Branch1][C][C][Branch1][=C][C][N][C][=Branch1][C][=O][C][C][C][=C][C][Ring1][Branch1][NH1+1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],0.7441022190265276,0.8115935169538393,C[C@@H](CNC(=O)C1CCN(C(=O)c2ccc(F)cc2F)CC1)[NH+]1CCc2ccccc2C1,CC(C)(CNC(=O)C1CC=CC1)[NH+]1CCc2ccccc2C1,0.35135135135135137
[C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][C][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1],[C][C][=C][C][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1],0.8018486699643592,0.9010584973835464,Cc1ccc(C(=O)N[C@H]2CCc3cc(Cl)ccc32)cc1S(=O)(=O)N1CCOCC1,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1cccs1,0.35064935064935066
[C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch2][C@@H1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][C][C@@H1][C][C][C][O][Ring1][Branch1][C][=C][Ring2][Ring1][#Branch1],[C][O][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C@@H1][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl],0.8740904745559968,0.9375404373158575,CNC(=O)c1ccc([C@@H]2Nc3ccccc3C(=O)N2C[C@@H]2CCCO2)cc1,COCCN1C(=O)c2ccccc2N[C@@H]1c1ccccc1Cl,0.3582089552238806
[C][C][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Ring1][#Branch2][Cl],[N][#C][C@H1][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl],0.8718434298149118,0.9336965004400567,CCC[C@@H](C)C(=O)Nc1cc(C(=O)NC)ccc1Cl,N#C[C@H](Cc1ccncc1)C(=O)Nc1cc(Cl)ccc1Cl,0.35
[C][C][C][C][C][Branch2][Ring1][=C][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][Ring1][=Branch1][C][C][Ring2][Ring1][#Branch1],[C][C][O][C][C@@H1][C][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][Ring1][=Branch1][C][Ring1][P],0.8670199886972872,0.9270589068632907,CC1CCC(CN(C)C(=O)C(=O)Nc2ccc3c(c2)COC3)CC1,CCOC[C@@H]1CCN(C(=O)Nc2ccc3c(c2)COC3)C1,0.4444444444444444
[C][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][N][C][C][C][C@@H1][Ring1][Branch1][C][C][Branch1][C][C][=N][O][C][=Ring1][=Branch1][C][C][Branch1][C][Cl][=C][Ring2][Ring1][=Branch1],[C][C][=N][O][C][Branch1][C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],0.871758668325746,0.9380076567815787,Cc1ccc(NC(=O)N2CCC[C@@H]2c2c(C)noc2C)c(Cl)c1,Cc1noc(C)c1CC(=O)Nc1ccc(Cl)cc1Cl,0.4126984126984127
[C][C@@H1][Branch1][O][C][C][S][Branch1][C][C][=Branch1][C][=O][=O][N][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][S][Ring1][Branch1],[C][C@@H1][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][=C][C][=C][S][Ring1][Branch1],0.8429918629089522,0.9030259835838148,C[C@@H](CCS(C)(=O)=O)NC(=O)N[C@H](C)c1cccs1,C[C@@H](NC(=O)c1cc(Cl)ccc1O)c1cccs1,0.4230769230769231
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][S][N][C][=Branch1][C][=O][C][C][C][=N][N][=C][N][Ring1][Branch1][C][=C][Ring1][P],[C][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][N][C][=N][C][=N][Ring1][Branch1],0.6576014059909834,0.8866254723870796,COc1ccccc1C(=O)Nc1cccc(NC(=O)CCc2nncn2C)c1,COc1ccc(C)cc1NC(=O)CCn1cncn1,0.37681159420289856
[C][C][O][C][=N][C][=Ring1][Branch1][C][N][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch2][C][C@@H1][C][C][O][C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],[C][C][O][C][=N][C][=Ring1][Branch1][C][N][C][=Branch1][C][=O][N][C][C@H1][Branch1][C][C][O][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring1][=C],0.8541128383190982,0.9377565238965575,Cc1ocnc1CNC(=O)N[C@H](C[C@@H]1CCOC1)c1ccccc1,Cc1ocnc1CNC(=O)N1C[C@H](C)O[C@@H](c2ccc(F)cc2)C1,0.35526315789473684
[C][C][NH1+1][C][C][N][Branch2][Ring1][=C][C][C][=C][C][=C][Branch2][Ring1][C][C][N][C][=Branch1][C][=O][N][C][C][C][C@H1][Branch1][C][O][C][Ring1][#Branch1][C][=C][Ring1][P][C][C][Ring2][Ring1][Branch2],[C][C][C][NH1+1][C][C][C][N][Branch1][S][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring2][Ring1][C],0.6958385476708657,0.8590000023433648,CC[NH+]1CCN(Cc2ccc(CNC(=O)N3CCC[C@H](O)C3)cc2)CC1,CCC[NH+]1CCCN(C(=O)NCc2ccccc2C)CC1,0.38461538461538464
[C][O][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][P][C][=Branch1][C][=O][N][C][C][=N][C][Branch1][C][C][=N][O][Ring1][=Branch1][C][C][Ring1][S],[C][C][=C][C][=C][Branch2][Ring1][N][C][N][C][=Branch1][C][=O][C][C][C][N][Branch1][N][C][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][C][C][Ring1][=N][C][=C][Ring2][Ring1][#Branch1],0.8459526201320828,0.9273145512031041,COc1ncccc1C(=O)N1CCC(C(=O)NCc2nc(C)no2)CC1,Cc1ccc(CNC(=O)C2CCN(C(=O)c3ccsc3)CC2)cc1,0.3835616438356164
[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][Ring2][Ring1][C],[C][C][=C][C][Branch1][P][C][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][Branch1][C][C][O][Ring2][Ring1][C],0.8602202001480281,0.9304967722726953,CC(=O)c1ccc(S(=O)(=O)NCc2ccccc2Cl)cc1,Cc1cc(CNC(=O)Cc2ccccc2Cl)c(C)o1,0.3584905660377358
[C][C][O][C][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][C],[C][C][Branch1][C][C][O][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][C][N][C][=C][C][=C][C][Ring1][=Branch1][=O][C][=C][Ring2][Ring1][C],0.8245196690008895,0.8919155783551829,CCOCc1ccc(NC(=O)C[C@H](C)c2ccccc2)cc1,CC(C)Oc1ccc(NC(=O)CCn2ccccc2=O)cc1,0.3559322033898305
[C][O][C][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C],[C][C][O][C][=C][C][=C][Branch2][Ring1][Branch1][N][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][Ring2][Ring1][Ring2][F],0.7271985345313925,0.8146097002398682,COCCCNC(=O)[C@H](C)Nc1ccccc1C,CCOc1ccc(N[C@H](C)C(=O)NCc2ccccc2C)cc1F,0.3770491803278688
[C][C][N][Branch2][Ring1][#C][C][=Branch1][C][=O][C@@H1][C][C][C][N][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][Ring1][S][C][C][C][C][C][C][Ring1][=Branch1],[C][C][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][Ring2][Ring1][Ring1],0.8516494657300058,0.9399797715779419,CCN(C(=O)[C@@H]1CCCN(C(=O)Nc2cccc(C)c2)C1)C1CCCCC1,CCNC(=O)[C@H]1CCCN(C(=O)Cc2cccc3ccccc23)C1,0.36231884057971014
[C][O][C][=C][C][=C][Branch2][Ring1][=C][C][C][C][=Branch1][C][=O][N][C][C][N][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][C][Ring1][#C][C][=C][Ring2][Ring1][=Branch2],[C][C][N][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][C][Ring2][Ring1][C],0.5780368996405644,0.8217927742302582,COc1ccc(CCC(=O)N2CCN(c3ccccc3[N+](=O)[O-])CC2)cc1,CCN1CCN(C(=O)CCc2ccc(OC)cc2)CC1,0.5769230769230769
[C][O][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring1][#Branch2][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][#Branch2][O][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][=N][=C][Ring2][Ring1][Branch2],[C][O][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring1][Ring1][C][N][C][=Branch1][C][=O][N][C][C][C][C@H1][Branch1][C][C][C@@H1][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring1],0.8631594665391238,0.9300742903413595,COc1cc(F)cc(CNC(=O)N2CCC(OC3CCCCC3)CC2)c1,COc1cc(F)cc(CNC(=O)N2CCC[C@H](C)[C@@H]2C)c1,0.603448275862069
[O][=C][Branch2][Ring1][=Branch2][C][C][C@H1][C][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][=C][N][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2],[O][=C][Branch1][S][C][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1],0.8272678519478697,0.9175800498552569,O=C(CC[C@H]1CCCN(C(=O)c2ccncc2)C1)NCc1ccc(F)c(F)c1,O=C(Cc1ccc(F)c(F)c1)NCc1ccccn1,0.36363636363636365
[C][C@@H1][C][C@@H1][Ring1][Ring1][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][NH1][Ring1][O],[C][C@H1][C][C@@H1][Ring1][Ring1][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][C][=N][C][=N][Ring1][Branch1],0.8650808592861342,0.9369795387266806,C[C@@H]1C[C@@H]1C(=O)Nc1cc(-c2ccncc2)n[nH]1,C[C@H]1C[C@@H]1C(=O)Nc1cccc(Cl)c1-n1cncn1,0.36666666666666664
[C][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C][Ring1][Branch2][=O],[C][C][=C][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][C][=C][Ring1][=Branch2][N][C][=Branch1][C][=O][C][N][C][C@H1][Branch1][C][C][O][C@H1][Branch1][C][C][C][Ring1][Branch2],0.867734624913768,0.9287494103360613,CCc1cccc(C)c1NC(=O)CN1C(=O)CC(C)CC1=O,Cc1cccc(C(C)C)c1NC(=O)CN1C[C@@H](C)O[C@@H](C)C1,0.423728813559322
[C][C@@H1][Branch1][=Branch2][C][C][=C][C][=C][S][Ring1][Branch1][NH1+1][Branch1][C][C][C][C][C][N][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2],[C][C@H1][Branch1][=Branch2][C][C][=C][C][=C][S][Ring1][Branch1][N][Branch1][C][C][C][=Branch1][C][=O][C][C][C][C][Branch1][C][NH3+1][C][C][Ring1][#Branch1],0.8405761717711884,0.9005818355332175,C[C@@H](Cc1cccs1)[NH+](C)C1CCN(C(N)=O)CC1,C[C@H](Cc1cccs1)N(C)C(=O)C1CCC([NH3+])CC1,0.4
[O][=C][Branch1][C][O-1][C@@H1][C][C][NH1][C][=NH1+1][C][=Ring1][Branch1][C][N][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][S][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=N][Ring1][#Branch2],[C][C@@H1][Branch2][Ring1][=Branch1][O][C][=Branch1][C][=O][C][=C][S][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=N][Ring1][#Branch2][C@H1][C][C][O][C][Ring1][Branch1],0.7268096442270715,0.8116496566814239,O=C([O-])[C@@H]1Cc2[nH]c[nH+]c2CN1C(=O)c1csc(-c2cccs2)n1,C[C@@H](OC(=O)c1csc(-c2cccs2)n1)[C@H]1CCOC1,0.37333333333333335
[O][=C][Branch2][Ring2][#Branch2][N][N][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][C][Ring2][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][O],[O][=C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][C][C][N][Branch2][Ring1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][C][C][Ring2][Ring1][Ring1],0.5920550686228516,0.7566686628459586,O=C(NNC(=O)C1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1)c1ccccc1O,O=C(Nc1ccccc1Cl)C1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,0.42424242424242425
[C][O][C][=Branch1][C][=O][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][Ring1][N][S][C][=C][Ring2][Ring1][=Branch1][C][C][C@H1][Branch1][C][C][C][Ring1][#Branch1],[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=N][C][=N][N][=C][Branch2][Ring1][Ring1][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][Ring1][P][C][=C][Ring2][Ring1][#Branch1],0.42158899706158354,0.6027837273449577,COC(=O)c1c(NC(=O)CSc2nnc(-c3ccccc3C)o2)sc2c1CC[C@H](C)C2,CC(=O)Nc1ccc(-c2nnc(SCC(=O)Nc3ccc(Cl)cc3)o2)cc1,0.35443037974683544
[C][C][=C][C][=C][C][Branch2][Ring1][#Branch2][C][=C][C][N][Branch1][S][C][=Branch1][C][=O][N][C][C][C][N][C][=C][C][=N][Ring1][Branch1][C][C][Ring1][P][=C][Ring2][Ring1][#Branch1],[C][C][C][=C][C][=C][Branch2][Ring1][=C][C][=C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][NH1][C][=Branch1][C][=O][N][=Ring1][Branch2][C][C][Ring1][S][C][=C][Ring2][Ring1][=Branch1],0.8594007617193097,0.9438704143528642,Cc1cccc(C2=CCN(C(=O)NCCCn3cccn3)CC2)c1,CCc1ccc(C2=CCN(C(=O)c3cc(C)[nH]c(=O)n3)CC2)cc1,0.35135135135135137
[C][=C][C][O][C][=C][Branch1][S][C][NH1+1][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][C][=N][N][Ring1][P][C],[C][NH1+1][Branch2][Ring1][Ring1][C][C][=C][C][Branch1][C][F][=C][Branch1][C][O-1][C][Branch1][C][F][=C][Ring1][=Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O],0.7561225648595964,0.8754894526892737,C=CCOc1c(C[NH+](C)Cc2ccccc2O)c(C)nn1C,C[NH+](Cc1cc(F)c([O-])c(F)c1)Cc1ccccc1O,0.375
